"MGI:1913300","0610009B22Rik","0610009B22Rik<tm1b(EUCOMM)Hmgu>/0610009B22Rik<tm1b(EUCOMM)Hmgu>","MP:0001489","decreased startle reflex"
"MGI:109482","Cacna1a","Cacna1a<rkr>/Cacna1a<rkr>","MP:0000745","tremors"
"MGI:109482","Cacna1a","Cacna1a<rkr>/Cacna1a<rkr>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<rkr>/Cacna1a<rkr>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<rkr>/Cacna1a<rkr>","MP:0003312","abnormal locomotor coordination"
"MGI:109482","Cacna1a","Cacna1a<smrl>/Cacna1a<smrl>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<smrl>/Cacna1a<smrl>","MP:0001516","abnormal motor coordination/balance"
"MGI:109482","Cacna1a","Cacna1a<smrl>/Cacna1a<smrl>","MP:0001523","impaired righting response"
"MGI:109482","Cacna1a","Cacna1a<smrl>/Cacna1a<smrl>","MP:0001524","impaired limb coordination"
"MGI:109482","Cacna1a","Cacna1a<smrl>/Cacna1a<smrl>","MP:0001525","impaired balance"
"MGI:109482","Cacna1a","Cacna1a<tg-4J>/Cacna1a<tg-4J>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tg-4J>/Cacna1a<tg-4J>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:109482","Cacna1a","Cacna1a<tg-6J>/Cacna1a<tg-6J>","MP:0001513","limb grasping"
"MGI:109482","Cacna1a","Cacna1a<tg-6J>/Cacna1a<tg-6J>","MP:0001524","impaired limb coordination"
"MGI:109482","Cacna1a","Cacna1a<tg-la>/Cacna1a<Wb>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tg-la>/Cacna1a<Wb>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tg-la>/Cacna1a<Wb>","MP:0005323","dystonia"
"MGI:109482","Cacna1a","Cacna1a<tg-la>/Cacna1a<Wb>","MP:0010053","decreased grip strength"
"MGI:109482","Cacna1a","Cacna1a<tg-la>/Cacna1a<tg-la>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:109482","Cacna1a","Cacna1a<tg-rol>/Cacna1a<tg-rol>","MP:0000746","weakness"
"MGI:109482","Cacna1a","Cacna1a<tg-rol>/Cacna1a<tg-rol>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tg-rol>/Cacna1a<tg-rol>","MP:0001524","impaired limb coordination"
"MGI:109482","Cacna1a","Cacna1a<tg-rol>/Cacna1a<tg>","MP:0001392","abnormal locomotor behavior"
"MGI:109482","Cacna1a","Cacna1a<tg-rol>/Cacna1a<tg>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tg-rol>/Cacna1a<tg>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001504","abnormal posture"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001522","impaired swimming"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0001524","impaired limb coordination"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tg>","MP:0005323","dystonia"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tm2.1Maag>","MP:0005323","dystonia"
"MGI:109482","Cacna1a","Cacna1a<tg>/Cacna1a<tm2.1Maag> Tg(Pcp2-cre)2Mpin/?","MP:0005323","dystonia"
"MGI:109482","Cacna1a","Cacna1a<tm1.1Sher>/Cacna1a<tm1.1Sher> Tg(Pcp2-cre)2Mpin/?","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm1.1Sher>/Cacna1a<tm1.1Sher> Tg(Pcp2-cre)2Mpin/?","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm1.1Sher>/Cacna1a<tm1.1Sher> Tg(Pcp2-cre)2Mpin/?","MP:0010053","decreased grip strength"
"MGI:109482","Cacna1a","Cacna1a<tm1.2Sher>/Cacna1a<tm1.2Sher>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm1Fcr>/Cacna1a<tm1Fcr>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:109482","Cacna1a","Cacna1a<tm1Hssh>/Cacna1a<tm1Hssh>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm1Hssh>/Cacna1a<tm1Hssh>","MP:0001523","impaired righting response"
"MGI:109482","Cacna1a","Cacna1a<tm1Hssh>/Cacna1a<tm1Hssh>","MP:0001525","impaired balance"
"MGI:109482","Cacna1a","Cacna1a<tm1Lory>/Cacna1a<+>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm1Lory>/Cacna1a<+>","MP:0001402","hypoactivity"
"MGI:109482","Cacna1a","Cacna1a<tm1Lory>/Cacna1a<+>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm1Lory>/Cacna1a<+>","MP:0002757","decreased vertical activity"
"MGI:109482","Cacna1a","Cacna1a<tm1Lory>/Cacna1a<+>","MP:0010053","decreased grip strength"
"MGI:109482","Cacna1a","Cacna1a<tm1Maag>/Cacna1a<tm1Maag>","MP:0000753","paralysis"
"MGI:109482","Cacna1a","Cacna1a<tm1Maag>/Cacna1a<tm1Maag>","MP:0001394","circling"
"MGI:109482","Cacna1a","Cacna1a<tm1Maag>/Cacna1a<tm1Maag>","MP:0001504","abnormal posture"
"MGI:109482","Cacna1a","Cacna1a<tm1Nobs>/Cacna1a<tm1Nobs>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm1Nobs>/Cacna1a<tm1Nobs>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:109482","Cacna1a","Cacna1a<tm1Nobs>/Cacna1a<tm2Nobs>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm1Nobs>/Cacna1a<tm2Nobs>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:109482","Cacna1a","Cacna1a<tm2.1(CACNA1A)Ttan>/Cacna1a<tm2.1(CACNA1A)Ttan>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm2.1(CACNA1A)Ttan>/Cacna1a<tm2.1(CACNA1A)Ttan>","MP:0005323","dystonia"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Kewa>/Cacna1a<+>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Kewa>/Cacna1a<+>","MP:0001516","abnormal motor coordination/balance"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Kewa>/Cacna1a<tm2.1Kewa>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Kewa>/Cacna1a<tm2.1Kewa>","MP:0001406","abnormal gait"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Kewa>/Cacna1a<tm2.1Kewa>","MP:0001407","short stride length"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Kewa>/Cacna1a<tm2.1Kewa>","MP:0001516","abnormal motor coordination/balance"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.1Maag> Tg(Pcp2-cre)2Mpin/?","MP:0000745","tremors"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.1Maag> Tg(Pcp2-cre)2Mpin/?","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.1Maag> Tg(Pcp2-cre)2Mpin/?","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.1Maag> Tg(Pcp2-cre)2Mpin/?","MP:0001523","impaired righting response"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.1Maag> Tg(Pcp2-cre)2Mpin/?","MP:0001525","impaired balance"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.2Maag> Tg(EIIa-cre)C5379Lmgd/?","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm2.1Maag>/Cacna1a<tm2.2Maag> Tg(EIIa-cre)C5379Lmgd/?","MP:0005323","dystonia"
"MGI:109482","Cacna1a","Cacna1a<tm2Nobs>/Cacna1a<tm2Nobs>","MP:0001393","ataxia"
"MGI:109482","Cacna1a","Cacna1a<tm2Nobs>/Cacna1a<tm2Nobs>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm3Hzo>/Cacna1a<+>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm3Hzo>/Cacna1a<tm3Hzo>","MP:0001402","hypoactivity"
"MGI:109482","Cacna1a","Cacna1a<tm3Hzo>/Cacna1a<tm3Hzo>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm3Hzo>/Cacna1a<tm3Hzo>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm3Hzo>/Cacna1a<tm3Hzo>","MP:0001525","impaired balance"
"MGI:109482","Cacna1a","Cacna1a<tm3Maag>/Cacna1a<tm3Maag>","MP:0000753","paralysis"
"MGI:109482","Cacna1a","Cacna1a<tm3Maag>/Cacna1a<tm3Maag>","MP:0001394","circling"
"MGI:109482","Cacna1a","Cacna1a<tm3Maag>/Cacna1a<tm3Maag>","MP:0001405","impaired coordination"
"MGI:109482","Cacna1a","Cacna1a<tm3Maag>/Cacna1a<tm3Maag>","MP:0001504","abnormal posture"
"MGI:88296","Cacna1b","Cacna1b<tm1Hssh>/Cacna1b<tm1Hssh>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:88296","Cacna1b","Cacna1b<tm1Ksw>/Cacna1b<tm1Ksw>","MP:0001399","hyperactivity"
"MGI:88296","Cacna1b","Cacna1b<tm1Ttan>/Cacna1b<tm1Ttan>","MP:0001489","decreased startle reflex"
"MGI:88296","Cacna1b","Cacna1b<tm1Ttan>/Cacna1b<tm1Ttan>","MP:0005498","hyporesponsive to tactile stimuli"
"MGI:88296","Cacna1b","Cacna1b<tm1b(KOMP)Wtsi>/Cacna1b<tm1b(KOMP)Wtsi>","MP:0001392","abnormal locomotor behavior"
"MGI:88296","Cacna1b","Cacna1b<tm1b(KOMP)Wtsi>/Cacna1b<tm1b(KOMP)Wtsi>","MP:0001399","hyperactivity"
"MGI:88296","Cacna1b","Cacna1b<tm1b(KOMP)Wtsi>/Cacna1b<tm1b(KOMP)Wtsi>","MP:0001406","abnormal gait"
"MGI:88296","Cacna1b","Cacna1b<tm1b(KOMP)Wtsi>/Cacna1b<tm1b(KOMP)Wtsi>","MP:0001515","abnormal grip strength"
"MGI:88296","Cacna1b","Cacna1b<tm1b(KOMP)Wtsi>/Cacna1b<tm1b(KOMP)Wtsi>","MP:0003313","abnormal locomotor activation"
"MGI:88296","Cacna1b","Cacna1b<tm1b(KOMP)Wtsi>/Cacna1b<tm1b(KOMP)Wtsi>","MP:0010053","decreased grip strength"
"MGI:103013","Cacna1c","Cacna1c<tm1Dgen>/Cacna1c<+>","MP:0001402","hypoactivity"
"MGI:103013","Cacna1c","Cacna1c<tm1Dgen>/Cacna1c<+>","MP:0001405","impaired coordination"
"MGI:103013","Cacna1c","Cacna1c<tm1Jst>/Cacna1c<tm1Jst>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:103013","Cacna1c","Cacna1c<tm2Itl>/Cacna1c<+>","MP:0001409","increased stereotypic behavior"
"MGI:103013","Cacna1c","Cacna1c<tm2Itl>/Cacna1c<+>","MP:0001412","excessive scratching"
"MGI:88293","Cacna1d","Cacna1d<tm1Hssh>/Cacna1d<tm1Hssh>","MP:0006358","absent pinna reflex"
"MGI:88293","Cacna1d","Cacna1d<tm1Jst>/Cacna1d<tm1Jst>","MP:0006358","absent pinna reflex"
"MGI:88293","Cacna1d","Cacna1d<tm1Jst>/Cacna1d<tm1Jst>","MP:0006358","absent pinna reflex"
"MGI:106217","Cacna1e","Cacna1e<tm1Ttan>/Cacna1e<tm1Ttan>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1859639","Cacna1f","Cacna1f<tm1.1(KOMP)Vlcg>/Cacna1f<tm1.1(KOMP)Vlcg>","MP:0003313","abnormal locomotor activation"
"MGI:1201678","Cacna1g","Cacna1g<em1Ftan>/Cacna1g<+>","MP:0001393","ataxia"
"MGI:1201678","Cacna1g","Cacna1g<em1Ftan>/Cacna1g<+>","MP:0001405","impaired coordination"
"MGI:1201678","Cacna1g","Cacna1g<em1Ftan>/Cacna1g<+>","MP:0001406","abnormal gait"
"MGI:1201678","Cacna1g","Cacna1g<em1Ftan>/Cacna1g<em1Ftan>","MP:0001393","ataxia"
"MGI:1201678","Cacna1g","Cacna1g<em1Ftan>/Cacna1g<em1Ftan>","MP:0001405","impaired coordination"
"MGI:1201678","Cacna1g","Cacna1g<em1Ftan>/Cacna1g<em1Ftan>","MP:0001406","abnormal gait"
"MGI:1201678","Cacna1g","Cacna1g<tm1.1Stl>/Cacna1g<tm1.1Stl>","MP:0001402","hypoactivity"
"MGI:1201678","Cacna1g","Cacna1g<tm1Dgen>/Cacna1g<tm1Dgen>","MP:0001399","hyperactivity"
"MGI:1201678","Cacna1g","Cacna1g<tm1Hssh>/Cacna1g<tm1Hssh>","MP:0000745","tremors"
"MGI:1201678","Cacna1g","Cacna1g<tm1Hssh>/Cacna1g<tm1Hssh>","MP:0001405","impaired coordination"
"MGI:88294","Cacna1s","Cacna1s<mdg>/Cacna1s<mdg>","MP:0001404","no spontaneous movement"
"MGI:88294","Cacna1s","Cacna1s<mdg>/Cacna1s<mdg>","MP:0001513","limb grasping"
"MGI:88294","Cacna1s","Cacna1s<tm1.1Arte>/Cacna1s<tm1.1Arte>","MP:0010053","decreased grip strength"
"MGI:88294","Cacna1s","Cacna1s<tm1.1Cann>/Cacna1s<+>","MP:0010053","decreased grip strength"
"MGI:88295","Cacna2d1","Cacna2d1<em1(IMPC)Mbp>/Cacna2d1<em1(IMPC)Mbp>","MP:0001486","abnormal startle reflex"
"MGI:88295","Cacna2d1","Cacna2d1<em1(IMPC)Mbp>/Cacna2d1<em1(IMPC)Mbp>","MP:0001489","decreased startle reflex"
"MGI:1929813","Cacna2d2","Cacna2d2<du-2J>/Cacna2d2<du-2J>","MP:0001393","ataxia"
"MGI:1929813","Cacna2d2","Cacna2d2<du-2J>/Cacna2d2<du-2J>","MP:0001393","ataxia"
"MGI:1929813","Cacna2d2","Cacna2d2<du-2J>/Cacna2d2<du-2J>","MP:0003492","abnormal involuntary movement"
"MGI:1929813","Cacna2d2","Cacna2d2<du-3J>/Cacna2d2<du-3J>","MP:0000745","tremors"
"MGI:1929813","Cacna2d2","Cacna2d2<du-3J>/Cacna2d2<du-3J>","MP:0001516","abnormal motor coordination/balance"
"MGI:1929813","Cacna2d2","Cacna2d2<du-td>/Cacna2d2<du-td>","MP:0000745","tremors"
"MGI:1929813","Cacna2d2","Cacna2d2<du-td>/Cacna2d2<du-td>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:1929813","Cacna2d2","Cacna2d2<du-td>/Cacna2d2<du-td>","MP:0005202","lethargy"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0000755","hindlimb paralysis"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0001388","abnormal stationary movement"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0001393","ataxia"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0001406","abnormal gait"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0001406","abnormal gait"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0008911","induced hyperactivity"
"MGI:1929813","Cacna2d2","Cacna2d2<du>/Cacna2d2<du>","MP:0008911","induced hyperactivity"
"MGI:1929813","Cacna2d2","Cacna2d2<ent>/Cacna2d2<ent>","MP:0001392","abnormal locomotor behavior"
"MGI:1929813","Cacna2d2","Cacna2d2<ent>/Cacna2d2<ent>","MP:0001393","ataxia"
"MGI:1929813","Cacna2d2","Cacna2d2<ent>/Cacna2d2<ent>","MP:0001406","abnormal gait"
"MGI:1929813","Cacna2d2","Cacna2d2<ent>/Cacna2d2<ent>","MP:0008035","behavioral arrest"
"MGI:1929813","Cacna2d2","Cacna2d2<tm1Svi>/Cacna2d2<tm1Svi>","MP:0001393","ataxia"
"MGI:1929813","Cacna2d2","Cacna2d2<tm1Svi>/Cacna2d2<tm1Svi>","MP:0001405","impaired coordination"
"MGI:1929813","Cacna2d2","Cacna2d2<tm1Svi>/Cacna2d2<tm1Svi>","MP:0001513","limb grasping"
"MGI:1338890","Cacna2d3","Cacna2d3<tm1Dgen>/Cacna2d3<tm1Dgen>","MP:0001399","hyperactivity"
"MGI:1338890","Cacna2d3","Cacna2d3<tm1Dgen>/Cacna2d3<tm1Dgen>","MP:0001489","decreased startle reflex"
"MGI:2442632","Cacna2d4","Cacna2d4<em1(IMPC)J>/Cacna2d4<em1(IMPC)J>","MP:0001399","hyperactivity"
"MGI:2442632","Cacna2d4","Cacna2d4<em1(IMPC)J>/Cacna2d4<em1(IMPC)J>","MP:0003313","abnormal locomotor activation"
"MGI:102522","Cacnb1","Cacnb1<tm1Rgg>/Cacnb1<tm1Rgg>","MP:0001504","abnormal posture"
"MGI:102522","Cacnb1","Cacnb1<tm1Rgg>/Cacnb1<tm1Rgg>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:103301","Cacnb4","Cacnb4<lh-2J>/Cacnb4<lh-2J>","MP:0001524","impaired limb coordination"
"MGI:103301","Cacnb4","Cacnb4<lh-3J>/Cacnb4<lh-3J>","MP:0000436","abnormal head movements"
"MGI:103301","Cacnb4","Cacnb4<lh-3J>/Cacnb4<lh-3J>","MP:0001392","abnormal locomotor behavior"
"MGI:103301","Cacnb4","Cacnb4<lh-3J>/Cacnb4<lh-3J>","MP:0001406","abnormal gait"
"MGI:103301","Cacnb4","Cacnb4<lh-3J>/Cacnb4<lh-3J>","MP:0005202","lethargy"
"MGI:103301","Cacnb4","Cacnb4<lh-4J>/Cacnb4<lh-4J>","MP:0001406","abnormal gait"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001393","ataxia"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001394","circling"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001402","hypoactivity"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001405","impaired coordination"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001406","abnormal gait"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001504","abnormal posture"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0001523","impaired righting response"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0002066","abnormal motor capabilities/coordination/movement"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0003313","abnormal locomotor activation"
"MGI:103301","Cacnb4","Cacnb4<lh>/Cacnb4<lh>","MP:0005202","lethargy"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001393","ataxia"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001393","ataxia"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001394","circling"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001399","hyperactivity"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001405","impaired coordination"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001408","stereotypic behavior"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001410","head bobbing"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001489","decreased startle reflex"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001522","impaired swimming"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001522","impaired swimming"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0001523","impaired righting response"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0002730","head shaking"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0002757","decreased vertical activity"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0005307","head tossing"
"MGI:1316660","Cacng2","Cacng2<stg>/Cacng2<stg>","MP:0005307","head tossing"
"MGI:1316660","Cacng2","Cacng2<tm1.1Mwa>/Cacng2<tm1.1Mwa>","MP:0001393","ataxia"
"MGI:1316660","Cacng2","Cacng2<tm1.1Mwa>/Cacng2<tm1.1Mwa>","MP:0001406","abnormal gait"
"MGI:1316660","Cacng2","Cacng2<tm1.1Mwa>/Cacng2<tm1.1Mwa>","MP:0001410","head bobbing"
"MGI:1316660","Cacng2","Cacng2<tm1.1Mwa>/Cacng2<tm1.1Mwa>","MP:0003312","abnormal locomotor coordination"
"MGI:1916969","Cad","Cad<em1(IMPC)Mbp>/Cad<+>","MP:0001513","limb grasping"
"MGI:1889272","Cadm1","Cadm1<tm1a(EUCOMM)Wtsi>/Cadm1<tm1a(EUCOMM)Wtsi>","MP:0001391","abnormal tail movements"
"MGI:2449088","Cadm4","Cadm4<tm1.1Pele>/Cadm4<tm1.1Pele> Tg(Pgk1-cre)1Lni/?","MP:0001405","impaired coordination"
"MGI:2449088","Cadm4","Cadm4<tm1.1Pele>/Cadm4<tm1.1Pele> Tg(Pgk1-cre)1Lni/?","MP:0001513","limb grasping"
"MGI:2449088","Cadm4","Cadm4<tm1.1Pele>/Cadm4<tm1.1Pele> Tg(Pgk1-cre)1Lni/?","MP:0004263","abnormal limb posture"
"MGI:2443963","Cadps2","Cadps2<tm1Tfr>/Cadps2<tm1Tfr>","MP:0001399","hyperactivity"
"MGI:2443963","Cadps2","Cadps2<tm1Tfr>/Cadps2<tm1Tfr>","MP:0001405","impaired coordination"
"MGI:2443963","Cadps2","Cadps2<tm1Tfr>/Cadps2<tm1Tfr>","MP:0009619","abnormal optokinetic reflex"
"MGI:88248","Calb1","Calb1<tm1Mpin>/Calb1<+>","MP:0001393","ataxia"
"MGI:88248","Calb1","Calb1<tm1Mpin>/Calb1<tm1Mpin>","MP:0001393","ataxia"
"MGI:88248","Calb1","Calb1<tm2.1Mpin>/Calb1<tm2.1Mpin> Tg(Pcp2-cre)2Mpin/?","MP:0001524","impaired limb coordination"
"MGI:88248","Calb1","Calb1<tm2.1Mpin>/Calb1<tm2.1Mpin> Tg(Pcp2-cre)2Mpin/?","MP:0001961","abnormal reflex"
"MGI:88248","Calb1","Calb1<tm2.1Mpin>/Calb1<tm2.1Mpin> Tg(Pcp2-cre)2Mpin/?","MP:0004844","abnormal vestibuloocular reflex"
"MGI:101914","Calb2","Calb2<tm1Map>/Calb2<tm1Map>","MP:0001405","impaired coordination"
"MGI:101914","Calb2","Calb2<tm2.1(cre/ERT2)Zjh>/Calb2<tm2.1(cre/ERT2)Zjh>","MP:0001405","impaired coordination"
"MGI:1914738","Calcoco1","Calcoco1<em1(IMPC)H>/Calcoco1<em1(IMPC)H>","MP:0001392","abnormal locomotor behavior"
"MGI:88251","Calm1","Calm1<em1Gkim>/Calm1<em1Gkim>","MP:0001399","hyperactivity"
"MGI:1098535","Camk1","Camk1<tm2b(EUCOMM)Hmgu>/Camk1<tm2b(EUCOMM)Hmgu>","MP:0000745","tremors"
"MGI:88256","Camk2a","Camk2a<em1Rjco>/Camk2a<em1Rjco>","MP:0001394","circling"
"MGI:88256","Camk2a","Camk2a<em1Rjco>/Camk2a<em1Rjco>","MP:0001399","hyperactivity"
"MGI:88256","Camk2a","Camk2a<em1Rjco>/Camk2a<em1Rjco>","MP:0002574","increased vertical activity"
"MGI:88256","Camk2a","Camk2a<m1Btlr>/Camk2a<m1Btlr>","MP:0001399","hyperactivity"
"MGI:88256","Camk2a","Camk2a<tm1.1Oyam>/Camk2a<+>","MP:0001399","hyperactivity"
"MGI:88256","Camk2a","Camk2a<tm1.1Oyam>/Camk2a<tm1.1Oyam>","MP:0001399","hyperactivity"
"MGI:88256","Camk2a","Camk2a<tm1Sva>/Camk2a<+>","MP:0001392","abnormal locomotor behavior"
"MGI:88256","Camk2a","Camk2a<tm1Sva>/Camk2a<+>","MP:0001399","hyperactivity"
"MGI:88256","Camk2a","Camk2a<tm4Sva>/Camk2a<tm4Sva>","MP:0003858","enhanced coordination"
"MGI:88257","Camk2b","Camk2b<tm1.1Ics>/Camk2b<tm1.1Ics>","MP:0001393","ataxia"
"MGI:88257","Camk2b","Camk2b<tm1.1Ics>/Camk2b<tm1.1Ics>","MP:0001405","impaired coordination"
"MGI:88257","Camk2b","Camk2b<tm1.1Ics>/Camk2b<tm1.1Ics>","MP:0001525","impaired balance"
"MGI:88257","Camk2b","Camk2b<tm1.1Ics>/Camk2b<tm1.1Ics>","MP:0003491","abnormal voluntary movement"
"MGI:88257","Camk2b","Camk2b<tm1.1Ics>/Camk2b<tm1.1Ics>","MP:0010053","decreased grip strength"
"MGI:88257","Camk2b","Camk2b<tm1Yelg>/Camk2b<tm1Yelg>","MP:0001393","ataxia"
"MGI:88257","Camk2b","Camk2b<tm1Yelg>/Camk2b<tm1Yelg>","MP:0001405","impaired coordination"
"MGI:88257","Camk2b","Camk2b<tm1b(EUCOMM)Hmgu>/Camk2b<+>","MP:0001399","hyperactivity"
"MGI:88257","Camk2b","Camk2b<tm1b(EUCOMM)Hmgu>/Camk2b<+>","MP:0002757","decreased vertical activity"
"MGI:88257","Camk2b","Camk2b<tm1b(EUCOMM)Hmgu>/Camk2b<+>","MP:0003313","abnormal locomotor activation"
"MGI:88258","Camk4","Camk4<tm1Arm>/Camk4<tm1Arm>","MP:0000745","tremors"
"MGI:88258","Camk4","Camk4<tm1Arm>/Camk4<tm1Arm>","MP:0001393","ataxia"
"MGI:88258","Camk4","Camk4<tm1Arm>/Camk4<tm1Arm>","MP:0001402","hypoactivity"
"MGI:88258","Camk4","Camk4<tm1Arm>/Camk4<tm1Arm>","MP:0001405","impaired coordination"
"MGI:88258","Camk4","Camk4<tm1Arm>/Camk4<tm1Arm>","MP:0001513","limb grasping"
"MGI:88258","Camk4","Camk4<tm1Arm>/Camk4<tm1Arm>","MP:0002757","decreased vertical activity"
"MGI:88258","Camk4","Camk4<tm1Tch>/Camk4<tm1Tch>","MP:0003313","abnormal locomotor activation"
"MGI:1920832","Camkmt","Camkmt<tm1Rpav>/Camkmt<tm1Rpav>","MP:0001405","impaired coordination"
